IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ,PRAWDOPODOBIEŃSTWO_WYSTĄPIENIA
DĄBRÓWKA,KOBIETA,159,1.366105311941556e-05
BIANCA,KOBIETA,158,1.3575134546337475e-05
BELLA,KOBIETA,158,1.3575134546337475e-05
LUCY,KOBIETA,158,1.3575134546337475e-05
ROXANA,KOBIETA,157,1.348921597325939e-05
SELENA,KOBIETA,156,1.3403297400181305e-05
ANIDA,KOBIETA,154,1.3231460254025134e-05
ESTER,KOBIETA,154,1.3231460254025134e-05
HELENE,KOBIETA,153,1.3145541680947049e-05
AIDA,KOBIETA,152,1.3059623107868964e-05
SAMANTHA,KOBIETA,151,1.2973704534790879e-05
ASTRID,KOBIETA,150,1.2887785961712793e-05
LORENA,KOBIETA,149,1.2801867388634708e-05
KARMEN,KOBIETA,148,1.2715948815556623e-05
MELISSA,KOBIETA,145,1.2458193096322367e-05
PRZEMYSŁAWA,KOBIETA,145,1.2458193096322367e-05
THERESE,KOBIETA,143,1.2286355950166197e-05
MARIETA,KOBIETA,143,1.2286355950166197e-05
WIERA,KOBIETA,142,1.2200437377088111e-05
FLORA,KOBIETA,142,1.2200437377088111e-05
ALOJZA,KOBIETA,142,1.2200437377088111e-05
ORIANA,KOBIETA,141,1.2114518804010026e-05
LILI,KOBIETA,141,1.2114518804010026e-05
OTOLIA,KOBIETA,141,1.2114518804010026e-05
TOLA,KOBIETA,141,1.2114518804010026e-05
HANA,KOBIETA,140,1.2028600230931941e-05
EDMUNDA,KOBIETA,138,1.185676308477577e-05
EVE,KOBIETA,137,1.1770844511697685e-05
NATHALIE,KOBIETA,137,1.1770844511697685e-05
ANICETA,KOBIETA,137,1.1770844511697685e-05
WINCENTA,KOBIETA,136,1.16849259386196e-05
KRYSTIANA,KOBIETA,135,1.1599007365541515e-05
BEATRYCZE,KOBIETA,134,1.151308879246343e-05
REBECCA,KOBIETA,133,1.1427170219385344e-05
MARIA TERESA,KOBIETA,132,1.1341251646307259e-05
MARGARETE,KOBIETA,132,1.1341251646307259e-05
AFRODYTA,KOBIETA,131,1.1255333073229174e-05
JESICA,KOBIETA,131,1.1255333073229174e-05
LAURENCJA,KOBIETA,130,1.1169414500151088e-05
NIKOLETTA,KOBIETA,130,1.1169414500151088e-05
ANDŻELINA,KOBIETA,130,1.1169414500151088e-05
AURELA,KOBIETA,129,1.1083495927073003e-05
RAQUEL,KOBIETA,129,1.1083495927073003e-05
LORA,KOBIETA,129,1.1083495927073003e-05
MELANIE,KOBIETA,128,1.0997577353994918e-05
ELLEN,KOBIETA,128,1.0997577353994918e-05
HIERONIMA,KOBIETA,128,1.0997577353994918e-05
NELLY,KOBIETA,128,1.0997577353994918e-05
CHLOE,KOBIETA,128,1.0997577353994918e-05
SUSAN,KOBIETA,127,1.0911658780916833e-05
KLEOPATRA,KOBIETA,126,1.0825740207838746e-05
KIRA,KOBIETA,126,1.0825740207838746e-05
IRIS,KOBIETA,126,1.0825740207838746e-05
YVONNE,KOBIETA,126,1.0825740207838746e-05
ANDRZELIKA,KOBIETA,126,1.0825740207838746e-05
JULIE,KOBIETA,125,1.073982163476066e-05
JESIKA,KOBIETA,125,1.073982163476066e-05
JASMINE,KOBIETA,125,1.073982163476066e-05
AMY,KOBIETA,124,1.0653903061682575e-05
YAEL,KOBIETA,123,1.056798448860449e-05
AMBER,KOBIETA,123,1.056798448860449e-05
FABIOLA,KOBIETA,122,1.0482065915526405e-05
KORDULA,KOBIETA,122,1.0482065915526405e-05
KRYSPINA,KOBIETA,122,1.0482065915526405e-05
PAULINE,KOBIETA,119,1.0224310196292149e-05
CARLA,KOBIETA,119,1.0224310196292149e-05
FELICYTA,KOBIETA,119,1.0224310196292149e-05
HEDWIG,KOBIETA,119,1.0224310196292149e-05
ALMA,KOBIETA,117,1.0052473050135979e-05
OLENA,KOBIETA,117,1.0052473050135979e-05
ARKADIA,KOBIETA,116,9.966554477057893e-06
ROZWITA,KOBIETA,116,9.966554477057893e-06
SIMONE,KOBIETA,116,9.966554477057893e-06
LUCJANNA,KOBIETA,116,9.966554477057893e-06
SUSANA,KOBIETA,115,9.880635903979808e-06
LUCJANA,KOBIETA,115,9.880635903979808e-06
WŁODZIMIERA,KOBIETA,115,9.880635903979808e-06
STELA,KOBIETA,115,9.880635903979808e-06
LAILA,KOBIETA,115,9.880635903979808e-06
WERA,KOBIETA,115,9.880635903979808e-06
ŚWIĘTOSŁAWA,KOBIETA,115,9.880635903979808e-06
ZOSIA,KOBIETA,114,9.794717330901723e-06
SUZANNE,KOBIETA,114,9.794717330901723e-06
VIRGINIA,KOBIETA,114,9.794717330901723e-06
RENEE,KOBIETA,114,9.794717330901723e-06
ATENA,KOBIETA,114,9.794717330901723e-06
SOL,KOBIETA,114,9.794717330901723e-06
JOLA,KOBIETA,113,9.708798757823638e-06
GABRIELLE,KOBIETA,112,9.622880184745552e-06
PETRA,KOBIETA,112,9.622880184745552e-06
CHIARA,KOBIETA,112,9.622880184745552e-06
SILVIA,KOBIETA,111,9.536961611667467e-06
IWETTA,KOBIETA,111,9.536961611667467e-06
ASHLEY,KOBIETA,111,9.536961611667467e-06
KONRADA,KOBIETA,110,9.451043038589382e-06
ISMENA,KOBIETA,110,9.451043038589382e-06
ANIA,KOBIETA,110,9.451043038589382e-06
HERTA,KOBIETA,109,9.365124465511297e-06
WALBURGA,KOBIETA,109,9.365124465511297e-06
DORA,KOBIETA,108,9.279205892433211e-06
ELENI,KOBIETA,108,9.279205892433211e-06
FRIDA,KOBIETA,108,9.279205892433211e-06
ELISE,KOBIETA,108,9.279205892433211e-06
NATASHA,KOBIETA,107,9.193287319355126e-06
HOPE,KOBIETA,107,9.193287319355126e-06
LUBA,KOBIETA,106,9.107368746277041e-06
ERWINA,KOBIETA,106,9.107368746277041e-06
DANIELLE,KOBIETA,106,9.107368746277041e-06
BERNADETTE,KOBIETA,106,9.107368746277041e-06
LEILA,KOBIETA,106,9.107368746277041e-06
DAMIANA,KOBIETA,106,9.107368746277041e-06
ANNA MARIA,KOBIETA,105,9.021450173198956e-06
CORNELIA,KOBIETA,105,9.021450173198956e-06
HILDA,KOBIETA,105,9.021450173198956e-06
GUSTAWA,KOBIETA,104,8.93553160012087e-06
DIONIZA,KOBIETA,104,8.93553160012087e-06
INGRIDA,KOBIETA,104,8.93553160012087e-06
BRIGITTE,KOBIETA,104,8.93553160012087e-06
ADELINA,KOBIETA,104,8.93553160012087e-06
AVA,KOBIETA,104,8.93553160012087e-06
LEAH,KOBIETA,103,8.849613027042785e-06
CHANTAL,KOBIETA,103,8.849613027042785e-06
VIVIANA,KOBIETA,102,8.7636944539647e-06
VIVIEN,KOBIETA,102,8.7636944539647e-06
LINH,KOBIETA,101,8.677775880886615e-06
RAISA,KOBIETA,101,8.677775880886615e-06
DOROTHY,KOBIETA,101,8.677775880886615e-06
IWONKA,KOBIETA,101,8.677775880886615e-06
ALOJZJA,KOBIETA,101,8.677775880886615e-06
SATURNINA,KOBIETA,100,8.59185730780853e-06
MARÍA,KOBIETA,100,8.59185730780853e-06
ŻAKLIN,KOBIETA,100,8.59185730780853e-06
JESSIKA,KOBIETA,100,8.59185730780853e-06
LUISE,KOBIETA,100,8.59185730780853e-06
KIM,KOBIETA,100,8.59185730780853e-06
MARION,KOBIETA,100,8.59185730780853e-06
MOHAMED,KOBIETA,99,8.505938734730444e-06
MAI,KOBIETA,99,8.505938734730444e-06
VALERIA,KOBIETA,99,8.505938734730444e-06
KATHLEEN,KOBIETA,98,8.420020161652359e-06
WISŁAWA,KOBIETA,98,8.420020161652359e-06
TINA,KOBIETA,97,8.334101588574274e-06
PALOMA,KOBIETA,97,8.334101588574274e-06
JEANNE,KOBIETA,96,8.248183015496188e-06
NELL,KOBIETA,96,8.248183015496188e-06
NASTAZJA,KOBIETA,95,8.162264442418103e-06
KLOTYLDA,KOBIETA,95,8.162264442418103e-06
GERARDA,KOBIETA,95,8.162264442418103e-06
EMILIE,KOBIETA,93,7.990427296261933e-06
EVELYN,KOBIETA,93,7.990427296261933e-06
MARIAM,KOBIETA,93,7.990427296261933e-06
FLORENCE,KOBIETA,93,7.990427296261933e-06
MARIA MAGDALENA,KOBIETA,92,7.904508723183848e-06
MARIANNE,KOBIETA,92,7.904508723183848e-06
KAMILIA,KOBIETA,92,7.904508723183848e-06
SUSANNE,KOBIETA,92,7.904508723183848e-06
KATARINA,KOBIETA,91,7.818590150105762e-06
SCARLETT,KOBIETA,91,7.818590150105762e-06
MAKSYMILIANA,KOBIETA,91,7.818590150105762e-06
MEGAN,KOBIETA,90,7.732671577027675e-06
LAYLA,KOBIETA,90,7.732671577027675e-06
BETINA,KOBIETA,90,7.732671577027675e-06
GEORGINA,KOBIETA,89,7.64675300394959e-06
INA,KOBIETA,89,7.64675300394959e-06
RAE,KOBIETA,89,7.64675300394959e-06
ELIANA,KOBIETA,88,7.560834430871506e-06
CHELSEA,KOBIETA,88,7.560834430871506e-06
BEATRICE,KOBIETA,88,7.560834430871506e-06
KASIA,KOBIETA,88,7.560834430871506e-06
VANESA,KOBIETA,88,7.560834430871506e-06
MADELEINE,KOBIETA,88,7.560834430871506e-06
GRAZYNA,KOBIETA,88,7.560834430871506e-06
IWETA,KOBIETA,88,7.560834430871506e-06
DOROTHEA,KOBIETA,87,7.4749158577934204e-06
MATILDA,KOBIETA,87,7.4749158577934204e-06
GRACIELA,KOBIETA,87,7.4749158577934204e-06
SOLEDAD,KOBIETA,87,7.4749158577934204e-06
NADINE,KOBIETA,87,7.4749158577934204e-06
LYDIA,KOBIETA,87,7.4749158577934204e-06
ADOLFINA,KOBIETA,86,7.388997284715335e-06
LEOPOLDA,KOBIETA,86,7.388997284715335e-06
SAMIRA,KOBIETA,86,7.388997284715335e-06
LEIGH,KOBIETA,85,7.30307871163725e-06
DINA,KOBIETA,85,7.30307871163725e-06
ILZA,KOBIETA,84,7.217160138559165e-06
IWA,KOBIETA,84,7.217160138559165e-06
STEFANIE,KOBIETA,84,7.217160138559165e-06
DIANE,KOBIETA,84,7.217160138559165e-06
SYLWANA,KOBIETA,84,7.217160138559165e-06
EUFROZYNA,KOBIETA,83,7.1312415654810795e-06
KATRIN,KOBIETA,83,7.1312415654810795e-06
JADE,KOBIETA,83,7.1312415654810795e-06
KAMA,KOBIETA,82,7.045322992402994e-06
FLORIANNA,KOBIETA,82,7.045322992402994e-06
EUZEBIA,KOBIETA,82,7.045322992402994e-06
VIKTORIIA,KOBIETA,82,7.045322992402994e-06
MARIANA,KOBIETA,82,7.045322992402994e-06
KUMARI,KOBIETA,81,6.959404419324908e-06
HILDEGARD,KOBIETA,81,6.959404419324908e-06
IRMGARD,KOBIETA,81,6.959404419324908e-06
NIKOLETA,KOBIETA,80,6.873485846246823e-06
LIA,KOBIETA,80,6.873485846246823e-06
FRANZISKA,KOBIETA,79,6.787567273168738e-06
MIRONA,KOBIETA,79,6.787567273168738e-06
DEVI,KOBIETA,79,6.787567273168738e-06
MAURA,KOBIETA,79,6.787567273168738e-06
LOUISA,KOBIETA,79,6.787567273168738e-06
SYLWINA,KOBIETA,79,6.787567273168738e-06
LAN,KOBIETA,78,6.701648700090652e-06
TADEUSZA,KOBIETA,78,6.701648700090652e-06
MARYSIA,KOBIETA,78,6.701648700090652e-06
AHMED,KOBIETA,78,6.701648700090652e-06
BELEN,KOBIETA,78,6.701648700090652e-06
RENATE,KOBIETA,78,6.701648700090652e-06
ARLENA,KOBIETA,77,6.615730127012567e-06
JOAN,KOBIETA,77,6.615730127012567e-06
KIARA,KOBIETA,77,6.615730127012567e-06
MARGOTA,KOBIETA,77,6.615730127012567e-06
JOANNE,KOBIETA,77,6.615730127012567e-06
NELLA,KOBIETA,77,6.615730127012567e-06
KLARYSA,KOBIETA,76,6.529811553934482e-06
CYNTIA,KOBIETA,76,6.529811553934482e-06
RENA,KOBIETA,76,6.529811553934482e-06
BEATE,KOBIETA,76,6.529811553934482e-06
FRYDA,KOBIETA,75,6.443892980856397e-06
VIVIENNE,KOBIETA,75,6.443892980856397e-06
DEBORAH,KOBIETA,75,6.443892980856397e-06
LUDOMIŁA,KOBIETA,75,6.443892980856397e-06
FRIEDA,KOBIETA,75,6.443892980856397e-06
MONIQUE,KOBIETA,75,6.443892980856397e-06
FIONA,KOBIETA,75,6.443892980856397e-06
HORTENSJA,KOBIETA,75,6.443892980856397e-06
CAMILLE,KOBIETA,74,6.3579744077783114e-06
STANISLAWA,KOBIETA,74,6.3579744077783114e-06
AMINA,KOBIETA,74,6.3579744077783114e-06
ROMINA,KOBIETA,74,6.3579744077783114e-06
LORETTA,KOBIETA,73,6.272055834700226e-06
SUSANNA,KOBIETA,73,6.272055834700226e-06
AMIRA,KOBIETA,73,6.272055834700226e-06
OFELIA,KOBIETA,73,6.272055834700226e-06
NORA,KOBIETA,72,6.186137261622141e-06
BELÉN,KOBIETA,72,6.186137261622141e-06
TELIMENA,KOBIETA,72,6.186137261622141e-06
DOMINIQUE,KOBIETA,72,6.186137261622141e-06
MARYNA,KOBIETA,72,6.186137261622141e-06
WIEŃCZYSŁAWA,KOBIETA,72,6.186137261622141e-06
JANET,KOBIETA,71,6.100218688544056e-06
WALTRAUDA,KOBIETA,71,6.100218688544056e-06
HENRIETA,KOBIETA,71,6.100218688544056e-06
LAUREN,KOBIETA,71,6.100218688544056e-06
NAWOJKA,KOBIETA,71,6.100218688544056e-06
DAISY,KOBIETA,70,6.0143001154659705e-06
ELIF,KOBIETA,70,6.0143001154659705e-06
ARIANNA,KOBIETA,70,6.0143001154659705e-06
CAMILLA,KOBIETA,70,6.0143001154659705e-06
CIRILLA,KOBIETA,70,6.0143001154659705e-06
MAIA,KOBIETA,70,6.0143001154659705e-06
VITTORIA,KOBIETA,70,6.0143001154659705e-06
VERA,KOBIETA,70,6.0143001154659705e-06
INÉS,KOBIETA,70,6.0143001154659705e-06
JULIETTE,KOBIETA,70,6.0143001154659705e-06
KAYA,KOBIETA,70,6.0143001154659705e-06
ARIA,KOBIETA,69,5.928381542387885e-06
KESJA,KOBIETA,69,5.928381542387885e-06
JULIETTA,KOBIETA,69,5.928381542387885e-06
ISABELL,KOBIETA,69,5.928381542387885e-06
BERNADYNA,KOBIETA,69,5.928381542387885e-06
INEZA,KOBIETA,69,5.928381542387885e-06
LUBOMIŁA,KOBIETA,68,5.8424629693098e-06
LINA,KOBIETA,68,5.8424629693098e-06
VALERIE,KOBIETA,68,5.8424629693098e-06
MARIJA,KOBIETA,68,5.8424629693098e-06
HIACENTA,KOBIETA,68,5.8424629693098e-06
BLANCA,KOBIETA,68,5.8424629693098e-06
ROZA,KOBIETA,68,5.8424629693098e-06
BOZENA,KOBIETA,68,5.8424629693098e-06
ELAINE,KOBIETA,68,5.8424629693098e-06
FLORIANA,KOBIETA,68,5.8424629693098e-06
AUDREY,KOBIETA,67,5.756544396231715e-06
ADOLFA,KOBIETA,67,5.756544396231715e-06
GISELA,KOBIETA,67,5.756544396231715e-06
ZARA,KOBIETA,67,5.756544396231715e-06
CAMILA,KOBIETA,67,5.756544396231715e-06
ALESSANDRA,KOBIETA,66,5.6706258231536295e-06
ALI,KOBIETA,66,5.6706258231536295e-06
AMELIE,KOBIETA,66,5.6706258231536295e-06
ANGEL,KOBIETA,66,5.6706258231536295e-06
ALBERTA,KOBIETA,66,5.6706258231536295e-06
ZYGFRYDA,KOBIETA,66,5.6706258231536295e-06
DAMARIS,KOBIETA,65,5.584707250075544e-06
BERNARDETTA,KOBIETA,65,5.584707250075544e-06
CYNTHIA,KOBIETA,65,5.584707250075544e-06
FAITH,KOBIETA,65,5.584707250075544e-06
HERONIMA,KOBIETA,65,5.584707250075544e-06
GEORGIA,KOBIETA,65,5.584707250075544e-06
ANDŻELA,KOBIETA,65,5.584707250075544e-06
MARGERITA,KOBIETA,65,5.584707250075544e-06
ANJA,KOBIETA,65,5.584707250075544e-06
KATHRIN,KOBIETA,65,5.584707250075544e-06
SOFIJA,KOBIETA,65,5.584707250075544e-06
KAMELIA,KOBIETA,64,5.498788676997459e-06
LUDGARDA,KOBIETA,64,5.498788676997459e-06
KORA,KOBIETA,64,5.498788676997459e-06
XYMENA,KOBIETA,64,5.498788676997459e-06
CATALINA,KOBIETA,64,5.498788676997459e-06
DAWN,KOBIETA,64,5.498788676997459e-06
KATIA,KOBIETA,64,5.498788676997459e-06
CHIOMA,KOBIETA,64,5.498788676997459e-06
GABRIELE,KOBIETA,64,5.498788676997459e-06
YASMIN,KOBIETA,64,5.498788676997459e-06
BIRUTA,KOBIETA,64,5.498788676997459e-06
ROSALIA,KOBIETA,64,5.498788676997459e-06
FORTUNATA,KOBIETA,64,5.498788676997459e-06
KAY,KOBIETA,63,5.412870103919373e-06
GIULIA,KOBIETA,63,5.412870103919373e-06
FLORENCIA,KOBIETA,63,5.412870103919373e-06
FLAWIA,KOBIETA,63,5.412870103919373e-06
GERTRUD,KOBIETA,63,5.412870103919373e-06
RIVKA,KOBIETA,63,5.412870103919373e-06
MAGDALENE,KOBIETA,63,5.412870103919373e-06
FELICIA,KOBIETA,62,5.326951530841288e-06
NIKOLINA,KOBIETA,62,5.326951530841288e-06
ESMERALDA,KOBIETA,62,5.326951530841288e-06
IRINA,KOBIETA,62,5.326951530841288e-06
KOLETA,KOBIETA,62,5.326951530841288e-06
AISHA,KOBIETA,62,5.326951530841288e-06
FABIANA,KOBIETA,62,5.326951530841288e-06
GAIA,KOBIETA,61,5.241032957763202e-06
MABEL,KOBIETA,61,5.241032957763202e-06
HENRIETTA,KOBIETA,61,5.241032957763202e-06
BRIGIDA,KOBIETA,60,5.155114384685117e-06
ANTOINETTE,KOBIETA,60,5.155114384685117e-06
ROZANNA,KOBIETA,60,5.155114384685117e-06
JOYCE,KOBIETA,60,5.155114384685117e-06
JOSEFINA,KOBIETA,60,5.155114384685117e-06
JUTTA,KOBIETA,60,5.155114384685117e-06
INGRYDA,KOBIETA,59,5.069195811607032e-06
TRANG,KOBIETA,59,5.069195811607032e-06
ANNETTE,KOBIETA,59,5.069195811607032e-06
ŻYWIA,KOBIETA,59,5.069195811607032e-06
KARLA,KOBIETA,59,5.069195811607032e-06
ELIGIA,KOBIETA,59,5.069195811607032e-06
LUCIE,KOBIETA,59,5.069195811607032e-06
JUTA,KOBIETA,58,4.983277238528947e-06
ADELE,KOBIETA,58,4.983277238528947e-06
JOSE,KOBIETA,58,4.983277238528947e-06
ELSA,KOBIETA,58,4.983277238528947e-06
NOELIA,KOBIETA,58,4.983277238528947e-06
VIVIAN,KOBIETA,58,4.983277238528947e-06
JAGIENKA,KOBIETA,58,4.983277238528947e-06
MILANA,KOBIETA,57,4.8973586654508614e-06
DANA,KOBIETA,57,4.8973586654508614e-06
EILEEN,KOBIETA,57,4.8973586654508614e-06
ERICA,KOBIETA,57,4.8973586654508614e-06
KASJANA,KOBIETA,57,4.8973586654508614e-06
LOTTA,KOBIETA,57,4.8973586654508614e-06
AGATHA,KOBIETA,56,4.811440092372776e-06
ANNABELLE,KOBIETA,56,4.811440092372776e-06
SZCZĘSNA,KOBIETA,56,4.811440092372776e-06
GISELLE,KOBIETA,56,4.811440092372776e-06
NIKITA,KOBIETA,56,4.811440092372776e-06
BETTINA,KOBIETA,56,4.811440092372776e-06
SOFÍA,KOBIETA,56,4.811440092372776e-06
WALTRAUD,KOBIETA,56,4.811440092372776e-06
FILIPA,KOBIETA,56,4.811440092372776e-06
KATHRYN,KOBIETA,56,4.811440092372776e-06
IZAURA,KOBIETA,56,4.811440092372776e-06
LEYLA,KOBIETA,56,4.811440092372776e-06
ELIZABET,KOBIETA,56,4.811440092372776e-06
RAJMUNDA,KOBIETA,55,4.725521519294691e-06
MARI,KOBIETA,55,4.725521519294691e-06
PATRIZIA,KOBIETA,55,4.725521519294691e-06
SAWA,KOBIETA,55,4.725521519294691e-06
LEONIE,KOBIETA,55,4.725521519294691e-06
DAGNY,KOBIETA,54,4.639602946216606e-06
LOLA,KOBIETA,54,4.639602946216606e-06
HANIA,KOBIETA,54,4.639602946216606e-06
SABINE,KOBIETA,54,4.639602946216606e-06
BETH,KOBIETA,54,4.639602946216606e-06
CELINE,KOBIETA,54,4.639602946216606e-06
ŻANNA,KOBIETA,54,4.639602946216606e-06
KATRINA,KOBIETA,54,4.639602946216606e-06
WITA,KOBIETA,53,4.5536843731385205e-06
MICHELE,KOBIETA,53,4.5536843731385205e-06
SYNTIA,KOBIETA,53,4.5536843731385205e-06
NIKA,KOBIETA,53,4.5536843731385205e-06
EDWINA,KOBIETA,53,4.5536843731385205e-06
EURYDYKA,KOBIETA,53,4.5536843731385205e-06
IVANOVA,KOBIETA,53,4.5536843731385205e-06
CONSTANCE,KOBIETA,53,4.5536843731385205e-06
ISABELA,KOBIETA,52,4.467765800060435e-06
FRANCISCA,KOBIETA,52,4.467765800060435e-06
TOMIRA,KOBIETA,52,4.467765800060435e-06
JENNY,KOBIETA,52,4.467765800060435e-06
BIBIANA,KOBIETA,52,4.467765800060435e-06
SHARON,KOBIETA,52,4.467765800060435e-06
GEORGIEVA,KOBIETA,52,4.467765800060435e-06
INGEBORG,KOBIETA,51,4.38184722698235e-06
MARGUERITE,KOBIETA,51,4.38184722698235e-06
ERIN,KOBIETA,51,4.38184722698235e-06
IVY,KOBIETA,51,4.38184722698235e-06
CLARE,KOBIETA,51,4.38184722698235e-06
WIOLA,KOBIETA,50,4.295928653904265e-06
JEANETTE,KOBIETA,50,4.295928653904265e-06
MELODY,KOBIETA,50,4.295928653904265e-06
TIFFANY,KOBIETA,50,4.295928653904265e-06
WITOLDA,KOBIETA,50,4.295928653904265e-06
KWIRYNA,KOBIETA,50,4.295928653904265e-06
ITA,KOBIETA,50,4.295928653904265e-06
ANNIE,KOBIETA,50,4.295928653904265e-06
ALISON,KOBIETA,50,4.295928653904265e-06
NOELLE,KOBIETA,50,4.295928653904265e-06
KELLY,KOBIETA,49,4.2100100808261795e-06
ANATOLIA,KOBIETA,49,4.2100100808261795e-06
WITOSŁAWA,KOBIETA,49,4.2100100808261795e-06
SOFIIA,KOBIETA,49,4.2100100808261795e-06
FREYA,KOBIETA,49,4.2100100808261795e-06
FATMA,KOBIETA,49,4.2100100808261795e-06
AISZA,KOBIETA,49,4.2100100808261795e-06
MATHILDE,KOBIETA,49,4.2100100808261795e-06
CHARLOTTA,KOBIETA,49,4.2100100808261795e-06
LEOPOLDYNA,KOBIETA,49,4.2100100808261795e-06
TARA,KOBIETA,49,4.2100100808261795e-06
ANASTASIIA,KOBIETA,49,4.2100100808261795e-06
ALANA,KOBIETA,49,4.2100100808261795e-06
JUSTINE,KOBIETA,49,4.2100100808261795e-06
VERÓNICA,KOBIETA,49,4.2100100808261795e-06
EMILIANA,KOBIETA,49,4.2100100808261795e-06
OLEKSANDRA,KOBIETA,49,4.2100100808261795e-06
LÉA,KOBIETA,48,4.124091507748094e-06
EVELINA,KOBIETA,48,4.124091507748094e-06
CAROL,KOBIETA,48,4.124091507748094e-06
NICOLETTA,KOBIETA,48,4.124091507748094e-06
CHANEL,KOBIETA,48,4.124091507748094e-06
SWIETŁANA,KOBIETA,48,4.124091507748094e-06
MOHAMMED,KOBIETA,48,4.124091507748094e-06
JUNE,KOBIETA,48,4.124091507748094e-06
ALEXIS,KOBIETA,47,4.038172934670009e-06
NASTIA,KOBIETA,47,4.038172934670009e-06
JULIET,KOBIETA,47,4.038172934670009e-06
ALISA,KOBIETA,47,4.038172934670009e-06
JANINE,KOBIETA,47,4.038172934670009e-06
LETICIA,KOBIETA,47,4.038172934670009e-06
ROSALIE,KOBIETA,47,4.038172934670009e-06
MILAGROS,KOBIETA,47,4.038172934670009e-06
SOLANGE,KOBIETA,47,4.038172934670009e-06
MARGARETHE,KOBIETA,47,4.038172934670009e-06
DOBROMIRA,KOBIETA,47,4.038172934670009e-06
ZAHRA,KOBIETA,47,4.038172934670009e-06
CELESTE,KOBIETA,47,4.038172934670009e-06
ANDREEA,KOBIETA,47,4.038172934670009e-06
ANNAMARIA,KOBIETA,46,3.952254361591924e-06
KIMBERLY,KOBIETA,46,3.952254361591924e-06
ZEFIRYNA,KOBIETA,46,3.952254361591924e-06
ELFRIEDE,KOBIETA,46,3.952254361591924e-06
ARETA,KOBIETA,46,3.952254361591924e-06
SONJA,KOBIETA,46,3.952254361591924e-06
DOMINICA,KOBIETA,46,3.952254361591924e-06
JADWIGA KAZIMIERA,KOBIETA,46,3.952254361591924e-06
GENEVIEVE,KOBIETA,46,3.952254361591924e-06
KATERYNA,KOBIETA,46,3.952254361591924e-06
ELEKTRA,KOBIETA,46,3.952254361591924e-06
IOANA,KOBIETA,46,3.952254361591924e-06
KRISTINE,KOBIETA,46,3.952254361591924e-06
SABA,KOBIETA,45,3.866335788513838e-06
COLETTE,KOBIETA,45,3.866335788513838e-06
INDIA,KOBIETA,45,3.866335788513838e-06
HANNELORE,KOBIETA,45,3.866335788513838e-06
MALIKA,KOBIETA,45,3.866335788513838e-06
JAYNE,KOBIETA,45,3.866335788513838e-06
MARIEL,KOBIETA,45,3.866335788513838e-06
HERMENEGILDA,KOBIETA,45,3.866335788513838e-06
ESTELLE,KOBIETA,45,3.866335788513838e-06
MILADA,KOBIETA,45,3.866335788513838e-06
LILLI,KOBIETA,45,3.866335788513838e-06
ANNA-MARIA,KOBIETA,45,3.866335788513838e-06
ZYGMUNTA,KOBIETA,45,3.866335788513838e-06
MIHAELA,KOBIETA,44,3.780417215435753e-06
ALENA,KOBIETA,44,3.780417215435753e-06
ELEANOR,KOBIETA,44,3.780417215435753e-06
RANI,KOBIETA,44,3.780417215435753e-06
CARINA,KOBIETA,44,3.780417215435753e-06
BRENDA,KOBIETA,44,3.780417215435753e-06
MIKA,KOBIETA,44,3.780417215435753e-06
ROSANNA,KOBIETA,44,3.780417215435753e-06
CHRISTIANE,KOBIETA,44,3.780417215435753e-06
TONIA,KOBIETA,43,3.6944986423576676e-06
GUADALUPE,KOBIETA,43,3.6944986423576676e-06
DEL CARMEN,KOBIETA,43,3.6944986423576676e-06
WALTRAUT,KOBIETA,43,3.6944986423576676e-06
ELISABET,KOBIETA,43,3.6944986423576676e-06
RUBY,KOBIETA,43,3.6944986423576676e-06
LARISSA,KOBIETA,43,3.6944986423576676e-06
LILIAN,KOBIETA,43,3.6944986423576676e-06
MÓNICA,KOBIETA,43,3.6944986423576676e-06
SASKIA,KOBIETA,42,3.6085800692795824e-06
SYBILA,KOBIETA,42,3.6085800692795824e-06
VERONIQUE,KOBIETA,42,3.6085800692795824e-06
KATERINA,KOBIETA,42,3.6085800692795824e-06
TAIDA,KOBIETA,42,3.6085800692795824e-06
MARIYA,KOBIETA,42,3.6085800692795824e-06
MÁRIA,KOBIETA,42,3.6085800692795824e-06
ROSIE,KOBIETA,42,3.6085800692795824e-06
ALIA,KOBIETA,42,3.6085800692795824e-06
DANIELLA,KOBIETA,42,3.6085800692795824e-06
YVETTE,KOBIETA,41,3.522661496201497e-06
MARISA,KOBIETA,41,3.522661496201497e-06
HOA,KOBIETA,41,3.522661496201497e-06
ANDRZEJA,KOBIETA,41,3.522661496201497e-06
THERESIA,KOBIETA,41,3.522661496201497e-06
AGATHE,KOBIETA,41,3.522661496201497e-06
MAUREEN,KOBIETA,41,3.522661496201497e-06
CHRISTIANA,KOBIETA,41,3.522661496201497e-06
GABRYJELA,KOBIETA,41,3.522661496201497e-06
MALKA,KOBIETA,41,3.522661496201497e-06
KRISTIN,KOBIETA,41,3.522661496201497e-06
NANCY,KOBIETA,41,3.522661496201497e-06
NGOC,KOBIETA,41,3.522661496201497e-06
XENIA,KOBIETA,41,3.522661496201497e-06
CHRISTA,KOBIETA,41,3.522661496201497e-06
ROCIO,KOBIETA,40,3.4367429231234114e-06
