IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ,PRAWDOPODOBIEŃSTWO_WYSTĄPIENIA
ROXANA,KOBIETA,805,3.5833423102364295e-05
CLARA,KOBIETA,799,3.556634168793673e-05
FATIMA,KOBIETA,793,3.5299260273509175e-05
TAISA,KOBIETA,791,3.5210233135366654e-05
NINO,KOBIETA,788,3.5076692428152875e-05
ARYNA,KOBIETA,779,3.467607030651153e-05
GABRYELA,KOBIETA,775,3.44980160302265e-05
GRACJANA,KOBIETA,770,3.427544818487019e-05
CELESTYNA,KOBIETA,770,3.427544818487019e-05
DOBRAWA,KOBIETA,751,3.3429690372516256e-05
LEONTYNA,KOBIETA,748,3.329614966530247e-05
LISA,KOBIETA,740,3.294004111273239e-05
YAUHENIYA,KOBIETA,737,3.2806500405518614e-05
SŁAWA,KOBIETA,737,3.2806500405518614e-05
INESA,KOBIETA,736,3.276198683644736e-05
ORYSIA,KOBIETA,736,3.276198683644736e-05
ELA,KOBIETA,732,3.2583932560162315e-05
MARGARETA,KOBIETA,729,3.2450391852948536e-05
INGEBORGA,KOBIETA,726,3.231685114573476e-05
SILVIA,KOBIETA,717,3.1916229024093416e-05
MYLANA,KOBIETA,716,3.187171545502215e-05
LEONIA,KOBIETA,713,3.173817474780837e-05
ŻANETTA,KOBIETA,713,3.173817474780837e-05
BERNARDETA,KOBIETA,703,3.1293039057095774e-05
TAMAR,KOBIETA,698,3.1070471211739474e-05
INHA,KOBIETA,693,3.0847903366383174e-05
VALIANTSINA,KOBIETA,692,3.080338979731192e-05
LIA,KOBIETA,690,3.0714362659169396e-05
IANA,KOBIETA,686,3.0536308382884354e-05
BENITA,KOBIETA,685,3.0491794813813096e-05
ORIANA,KOBIETA,683,3.0402767675670575e-05
TINA,KOBIETA,677,3.0135686261243015e-05
KASANDRA,KOBIETA,676,3.0091172692171754e-05
SELENA,KOBIETA,671,2.9868604846815454e-05
ELISA,KOBIETA,667,2.9690550570530415e-05
GIULIA,KOBIETA,666,2.9646037001459155e-05
JASMINA,KOBIETA,662,2.9467982725174116e-05
JESIKA,KOBIETA,656,2.9200901310746555e-05
NATALYA,KOBIETA,656,2.9200901310746555e-05
LILI,KOBIETA,656,2.9200901310746555e-05
ZOYA,KOBIETA,654,2.9111874172604034e-05
ELISABETH,KOBIETA,650,2.8933819896318995e-05
KARIN,KOBIETA,644,2.8666738481891435e-05
CHARLOTTE,KOBIETA,644,2.8666738481891435e-05
JASMIN,KOBIETA,642,2.8577711343748914e-05
MARGARYTA,KOBIETA,642,2.8577711343748914e-05
EUNIKA,KOBIETA,639,2.8444170636535135e-05
DAGNA,KOBIETA,637,2.8355143498392614e-05
BERTA,KOBIETA,636,2.8310629929321353e-05
NATASHA,KOBIETA,635,2.8266116360250096e-05
NELLA,KOBIETA,635,2.8266116360250096e-05
NATHALIE,KOBIETA,635,2.8266116360250096e-05
SOFIJA,KOBIETA,634,2.8221602791178836e-05
DOBROCHNA,KOBIETA,633,2.8177089222107575e-05
TEKLA,KOBIETA,631,2.8088062083965054e-05
DOMICELA,KOBIETA,631,2.8088062083965054e-05
SAMANTHA,KOBIETA,628,2.7954521376751275e-05
SYLVIA,KOBIETA,628,2.7954521376751275e-05
JESSIKA,KOBIETA,626,2.7865494238608754e-05
LUCIA,KOBIETA,624,2.7776467100466236e-05
MIIA,KOBIETA,623,2.7731953531394976e-05
LUNA,KOBIETA,622,2.7687439962323715e-05
MELANIE,KOBIETA,621,2.7642926393252454e-05
LAILA,KOBIETA,616,2.7420358547896155e-05
LIZA,KOBIETA,614,2.7331331409753637e-05
NELLI,KOBIETA,611,2.7197790702539855e-05
SUSANNA,KOBIETA,610,2.7153277133468594e-05
CATHERINE,KOBIETA,610,2.7153277133468594e-05
LETYCJA,KOBIETA,605,2.6930709288112295e-05
NIKOLINA,KOBIETA,594,2.6441060028328435e-05
NELL,KOBIETA,590,2.6263005752043396e-05
BOZHENA,KOBIETA,588,2.6173978613900874e-05
ORYNA,KOBIETA,586,2.6084951475758357e-05
MIROSLAVA,KOBIETA,574,2.5550788646903236e-05
SAMIRA,KOBIETA,573,2.5506275077831975e-05
TATYANA,KOBIETA,572,2.5461761508760715e-05
LESYA,KOBIETA,572,2.5461761508760715e-05
KATHERINE,KOBIETA,571,2.5417247939689454e-05
VIVIEN,KOBIETA,571,2.5417247939689454e-05
ELMIRA,KOBIETA,560,2.4927598679905594e-05
NOA,KOBIETA,557,2.4794057972691816e-05
MARIETA,KOBIETA,556,2.4749544403620555e-05
CHRISTINA,KOBIETA,555,2.4705030834549295e-05
KAREN,KOBIETA,553,2.4616003696406777e-05
ARIANNA,KOBIETA,553,2.4616003696406777e-05
MIRANDA,KOBIETA,547,2.4348922281979216e-05
ROZA,KOBIETA,544,2.4215381574765435e-05
STANISLAVA,KOBIETA,543,2.4170868005694177e-05
OXANA,KOBIETA,541,2.4081840867551656e-05
LESŁAWA,KOBIETA,541,2.4081840867551656e-05
JULIANA,KOBIETA,540,2.4037327298480396e-05
TEREZA,KOBIETA,538,2.3948300160337874e-05
JULITTA,KOBIETA,537,2.3903786591266617e-05
ARIADNA,KOBIETA,534,2.3770245884052835e-05
YAEL,KOBIETA,533,2.3725732314981575e-05
LAYLA,KOBIETA,532,2.3681218745910317e-05
KATHARINA,KOBIETA,530,2.3592191607767796e-05
ALEVTYNA,KOBIETA,525,2.3369623762411496e-05
AUGUSTYNA,KOBIETA,524,2.3325110193340236e-05
ANIA,KOBIETA,523,2.3280596624268975e-05
AGNES,KOBIETA,515,2.2924488071698897e-05
NIKOLETA,KOBIETA,514,2.2879974502627637e-05
AIDA,KOBIETA,512,2.2790947364485115e-05
MARIJA,KOBIETA,506,2.2523865950057555e-05
YUSTYNA,KOBIETA,506,2.2523865950057555e-05
MIŁOSŁAWA,KOBIETA,505,2.2479352380986294e-05
JASMINE,KOBIETA,504,2.2434838811915037e-05
MATILDA,KOBIETA,502,2.2345811673772516e-05
WILHELMINA,KOBIETA,502,2.2345811673772516e-05
ELZA,KOBIETA,499,2.2212270966558738e-05
ANGELICA,KOBIETA,497,2.2123243828416216e-05
CHRISTINE,KOBIETA,492,2.1900675983059917e-05
ROZWITA,KOBIETA,491,2.1856162413988656e-05
NEONILA,KOBIETA,487,2.1678108137703617e-05
SYLWESTRA,KOBIETA,487,2.1678108137703617e-05
VALERIYA,KOBIETA,486,2.1633594568632356e-05
ALMA,KOBIETA,485,2.1589080999561096e-05
RYMMA,KOBIETA,485,2.1589080999561096e-05
GAIA,KOBIETA,483,2.1500053861418578e-05
CHIARA,KOBIETA,479,2.1321999585133535e-05
RYTA,KOBIETA,479,2.1321999585133535e-05
DOBROMIŁA,KOBIETA,478,2.1277486016062275e-05
IZOLDA,KOBIETA,473,2.1054918170705975e-05
YEVANHELINA,KOBIETA,471,2.0965891032563457e-05
EMA,KOBIETA,470,2.0921377463492197e-05
MARGARET,KOBIETA,469,2.0876863894420936e-05
RADOSŁAWA,KOBIETA,468,2.0832350325349675e-05
ERNESTYNA,KOBIETA,467,2.0787836756278415e-05
CHLOE,KOBIETA,464,2.0654296049064636e-05
HALSZKA,KOBIETA,462,2.0565268910922115e-05
JACQUELINE,KOBIETA,462,2.0565268910922115e-05
ISABELLE,KOBIETA,456,2.0298187496494555e-05
REHINA,KOBIETA,455,2.0253673927423298e-05
MARTHA,KOBIETA,455,2.0253673927423298e-05
MARY,KOBIETA,451,2.0075619651138255e-05
AMIRA,KOBIETA,450,2.0031106082066998e-05
LIDIYA,KOBIETA,448,1.9942078943924477e-05
MARYANA,KOBIETA,445,1.9808538236710695e-05
MARGOT,KOBIETA,445,1.9808538236710695e-05
AMY,KOBIETA,444,1.9764024667639438e-05
NASTIA,KOBIETA,443,1.9719511098568177e-05
SOLOMIYA,KOBIETA,443,1.9719511098568177e-05
ISABEL,KOBIETA,438,1.9496943253211877e-05
FRANCESCA,KOBIETA,437,1.9452429684140617e-05
RUTH,KOBIETA,435,1.9363402545998096e-05
YASMIN,KOBIETA,435,1.9363402545998096e-05
IRENE,KOBIETA,432,1.9229861838784317e-05
EUFEMIA,KOBIETA,431,1.9185348269713056e-05
MICHAL,KOBIETA,431,1.9185348269713056e-05
INGRIDA,KOBIETA,429,1.9096321131570535e-05
VASILISA,KOBIETA,429,1.9096321131570535e-05
LYUDMILA,KOBIETA,428,1.9051807562499278e-05
STEPHANIE,KOBIETA,428,1.9051807562499278e-05
NANA,KOBIETA,426,1.8962780424356757e-05
ZLATOSLAVA,KOBIETA,426,1.8962780424356757e-05
IEVGENIIA,KOBIETA,425,1.8918266855285496e-05
DEBORA,KOBIETA,424,1.8873753286214236e-05
HIACYNTA,KOBIETA,421,1.8740212579000457e-05
EMILIYA,KOBIETA,420,1.8695699009929197e-05
ISMENA,KOBIETA,420,1.8695699009929197e-05
LUDOMIRA,KOBIETA,420,1.8695699009929197e-05
LUCY,KOBIETA,420,1.8695699009929197e-05
PETRONELA,KOBIETA,417,1.8562158302715418e-05
ECATERINA,KOBIETA,416,1.8517644733644157e-05
LADA,KOBIETA,416,1.8517644733644157e-05
DAIANA,KOBIETA,416,1.8517644733644157e-05
JELENA,KOBIETA,415,1.8473131164572897e-05
INESSA,KOBIETA,412,1.833959045735912e-05
MADINA,KOBIETA,411,1.8295076888287858e-05
ANIDA,KOBIETA,410,1.8250563319216597e-05
RACHEL,KOBIETA,405,1.8027995473860297e-05
LEYLA,KOBIETA,405,1.8027995473860297e-05
PAOLA,KOBIETA,404,1.7983481904789037e-05
ANDŻELINA,KOBIETA,404,1.7983481904789037e-05
ZARINA,KOBIETA,403,1.7938968335717776e-05
KSYMENA,KOBIETA,399,1.7760914059432737e-05
BETINA,KOBIETA,398,1.7716400490361477e-05
JESICA,KOBIETA,397,1.7671886921290216e-05
JULIE,KOBIETA,397,1.7671886921290216e-05
FRYDERYKA,KOBIETA,397,1.7671886921290216e-05
AMELIE,KOBIETA,395,1.7582859783147698e-05
ANNE,KOBIETA,395,1.7582859783147698e-05
ELIANA,KOBIETA,393,1.7493832645005177e-05
ZENAIDA,KOBIETA,393,1.7493832645005177e-05
DELFINA,KOBIETA,393,1.7493832645005177e-05
LUKRECJA,KOBIETA,391,1.7404805506862656e-05
LIUBOU,KOBIETA,390,1.73602919377914e-05
ANNA-MARIIA,KOBIETA,389,1.7315778368720138e-05
LUBOV,KOBIETA,386,1.7182237661506356e-05
NADINE,KOBIETA,385,1.7137724092435095e-05
AISHA,KOBIETA,384,1.7093210523363838e-05
GRACJA,KOBIETA,382,1.7004183385221317e-05
LUISA,KOBIETA,380,1.6915156247078796e-05
BENIGNA,KOBIETA,379,1.687064267800754e-05
CYRYLA,KOBIETA,375,1.6692588401722496e-05
IWETTA,KOBIETA,375,1.6692588401722496e-05
LOLITA,KOBIETA,373,1.6603561263579978e-05
LUBOW,KOBIETA,372,1.6559047694508718e-05
SHARON,KOBIETA,369,1.6425506987294936e-05
NARCYZA,KOBIETA,369,1.6425506987294936e-05
MALIKA,KOBIETA,366,1.6291966280081157e-05
CARLA,KOBIETA,365,1.6247452711009897e-05
OLIVIIA,KOBIETA,365,1.6247452711009897e-05
NATIA,KOBIETA,364,1.6202939141938636e-05
IWETA,KOBIETA,359,1.5980371296582336e-05
IULIA,KOBIETA,359,1.5980371296582336e-05
KLAVDIIA,KOBIETA,358,1.5935857727511076e-05
NICOLETTA,KOBIETA,354,1.5757803451226037e-05
ŻANNA,KOBIETA,353,1.5713289882154776e-05
GRACE,KOBIETA,353,1.5713289882154776e-05
HELEN,KOBIETA,352,1.566877631308352e-05
NADEZHDA,KOBIETA,351,1.5624262744012258e-05
EMILIE,KOBIETA,350,1.5579749174940998e-05
OLESYA,KOBIETA,348,1.5490722036798476e-05
WALTRAUDA,KOBIETA,347,1.5446208467727216e-05
ROSE,KOBIETA,346,1.540169489865596e-05
YESENIIA,KOBIETA,345,1.5357181329584698e-05
LARISSA,KOBIETA,344,1.5312667760513437e-05
VIVIENNE,KOBIETA,343,1.5268154191442177e-05
ANICETA,KOBIETA,343,1.5268154191442177e-05
LANA,KOBIETA,342,1.5223640622370918e-05
YULIANNA,KOBIETA,339,1.5090099915157138e-05
AMELIIA,KOBIETA,338,1.5045586346085877e-05
BIBIANNA,KOBIETA,338,1.5045586346085877e-05
MEGAN,KOBIETA,335,1.4912045638872097e-05
CAMILA,KOBIETA,335,1.4912045638872097e-05
KESJA,KOBIETA,333,1.4823018500729577e-05
JOHANNA,KOBIETA,333,1.4823018500729577e-05
MIKA,KOBIETA,333,1.4823018500729577e-05
YEVDOKIIA,KOBIETA,332,1.4778504931658317e-05
ESTHER,KOBIETA,331,1.4733991362587058e-05
LORENA,KOBIETA,330,1.4689477793515797e-05
NILA,KOBIETA,330,1.4689477793515797e-05
MARYAM,KOBIETA,330,1.4689477793515797e-05
LIUBOMYRA,KOBIETA,329,1.4644964224444537e-05
LYDIA,KOBIETA,329,1.4644964224444537e-05
CAMILLA,KOBIETA,329,1.4644964224444537e-05
SCHOLASTYKA,KOBIETA,328,1.4600450655373278e-05
THI,KOBIETA,327,1.4555937086302017e-05
SOFYA,KOBIETA,327,1.4555937086302017e-05
ADI,KOBIETA,326,1.4511423517230758e-05
MALVINA,KOBIETA,324,1.4422396379088237e-05
KATIA,KOBIETA,324,1.4422396379088237e-05
KATARINA,KOBIETA,323,1.4377882810016978e-05
LUDMYLA,KOBIETA,321,1.4288855671874457e-05
CORNELIA,KOBIETA,319,1.4199828533731937e-05
VLADISLAVA,KOBIETA,318,1.4155314964660677e-05
ANDRZELIKA,KOBIETA,317,1.4110801395589418e-05
ASTRID,KOBIETA,316,1.4066287826518157e-05
LEAH,KOBIETA,316,1.4066287826518157e-05
ELENI,KOBIETA,315,1.4021774257446898e-05
FATMA,KOBIETA,315,1.4021774257446898e-05
AŁŁA,KOBIETA,313,1.3932747119304377e-05
REBECCA,KOBIETA,312,1.3888233550233118e-05
ALESSIA,KOBIETA,312,1.3888233550233118e-05
JULIIA,KOBIETA,312,1.3888233550233118e-05
HERMINA,KOBIETA,312,1.3888233550233118e-05
RACHELA,KOBIETA,312,1.3888233550233118e-05
TEONA,KOBIETA,309,1.3754692843019338e-05
ALESSANDRA,KOBIETA,309,1.3754692843019338e-05
ROSA,KOBIETA,308,1.3710179273948077e-05
LIIA,KOBIETA,308,1.3710179273948077e-05
SZARLOTA,KOBIETA,307,1.3665665704876818e-05
SUSANNE,KOBIETA,304,1.3532124997663038e-05
ADAMINA,KOBIETA,303,1.3487611428591778e-05
ZOSIA,KOBIETA,303,1.3487611428591778e-05
NASTAZJA,KOBIETA,303,1.3487611428591778e-05
KARINE,KOBIETA,302,1.3443097859520517e-05
ILZA,KOBIETA,302,1.3443097859520517e-05
PETRA,KOBIETA,300,1.3354070721377998e-05
VLADLENA,KOBIETA,300,1.3354070721377998e-05
NADEJDA,KOBIETA,299,1.3309557152306737e-05
THỊ,KOBIETA,299,1.3309557152306737e-05
STEPANIIA,KOBIETA,299,1.3309557152306737e-05
BELLA,KOBIETA,297,1.3220530014164217e-05
ZEYNEP,KOBIETA,294,1.3086989306950437e-05
LEONORA,KOBIETA,293,1.3042475737879178e-05
ANJA,KOBIETA,293,1.3042475737879178e-05
SONJA,KOBIETA,292,1.2997962168807918e-05
URSULA,KOBIETA,292,1.2997962168807918e-05
SUSAN,KOBIETA,292,1.2997962168807918e-05
MODESTA,KOBIETA,292,1.2997962168807918e-05
WERA,KOBIETA,292,1.2997962168807918e-05
MARINE,KOBIETA,291,1.2953448599736657e-05
SOFIE,KOBIETA,290,1.2908935030665398e-05
SWITŁANA,KOBIETA,290,1.2908935030665398e-05
SOLOMIA,KOBIETA,287,1.2775394323451618e-05
ESTER,KOBIETA,286,1.2730880754380357e-05
LUDWINA,KOBIETA,286,1.2730880754380357e-05
ASIA,KOBIETA,285,1.2686367185309098e-05
KARMEN,KOBIETA,285,1.2686367185309098e-05
CYNTHIA,KOBIETA,284,1.2641853616237838e-05
VIYALETA,KOBIETA,283,1.2597340047166577e-05
INGRYDA,KOBIETA,278,1.2374772201810278e-05
ZARA,KOBIETA,278,1.2374772201810278e-05
LIUBA,KOBIETA,277,1.2330258632739019e-05
KATRIN,KOBIETA,276,1.2285745063667758e-05
DORIS,KOBIETA,275,1.2241231494596497e-05
ARLENA,KOBIETA,274,1.2196717925525239e-05
ANASTASIJA,KOBIETA,274,1.2196717925525239e-05
FLORA,KOBIETA,274,1.2196717925525239e-05
ANAT,KOBIETA,272,1.2107690787382717e-05
LEONA,KOBIETA,270,1.2018663649240198e-05
KHATUNA,KOBIETA,270,1.2018663649240198e-05
YASMINA,KOBIETA,269,1.1974150080168937e-05
KIARA,KOBIETA,268,1.1929636511097678e-05
NONNA,KOBIETA,268,1.1929636511097678e-05
LILLI,KOBIETA,267,1.1885122942026418e-05
ELIF,KOBIETA,266,1.1840609372955159e-05
MERVE,KOBIETA,265,1.1796095803883898e-05
RONI,KOBIETA,264,1.1751582234812637e-05
RADA,KOBIETA,264,1.1751582234812637e-05
KAROLA,KOBIETA,264,1.1751582234812637e-05
YVONNE,KOBIETA,263,1.1707068665741379e-05
NADIJA,KOBIETA,263,1.1707068665741379e-05
DEBORAH,KOBIETA,262,1.1662555096670118e-05
SHIRA,KOBIETA,261,1.1618041527598857e-05
AYA,KOBIETA,261,1.1618041527598857e-05
NELI,KOBIETA,261,1.1618041527598857e-05
LUCJANNA,KOBIETA,261,1.1618041527598857e-05
TAL,KOBIETA,261,1.1618041527598857e-05
WIELISŁAWA,KOBIETA,261,1.1618041527598857e-05
PAULINE,KOBIETA,260,1.1573527958527598e-05
SERAFINA,KOBIETA,260,1.1573527958527598e-05
AMALIIA,KOBIETA,260,1.1573527958527598e-05
SUSANA,KOBIETA,260,1.1573527958527598e-05
LEONIDA,KOBIETA,259,1.1529014389456338e-05
RIMMA,KOBIETA,259,1.1529014389456338e-05
NATALIJA,KOBIETA,258,1.1484500820385077e-05
DANIELLA,KOBIETA,258,1.1484500820385077e-05
HIERONIMA,KOBIETA,258,1.1484500820385077e-05
MIRONA,KOBIETA,256,1.1395473682242558e-05
EVGENIIA,KOBIETA,256,1.1395473682242558e-05
GABRIELLE,KOBIETA,256,1.1395473682242558e-05
NOELIA,KOBIETA,255,1.1350960113171299e-05
LAURENCJA,KOBIETA,255,1.1350960113171299e-05
WINCENTYNA,KOBIETA,254,1.1306446544100038e-05
AURELA,KOBIETA,253,1.1261932975028778e-05
FABIOLA,KOBIETA,253,1.1261932975028778e-05
OTOLIA,KOBIETA,252,1.1217419405957519e-05
REBEKA,KOBIETA,252,1.1217419405957519e-05
BLANCA,KOBIETA,252,1.1217419405957519e-05
SALOME,KOBIETA,252,1.1217419405957519e-05
VIVIANA,KOBIETA,251,1.1172905836886258e-05
IRIS,KOBIETA,250,1.1128392267814997e-05
ANI,KOBIETA,250,1.1128392267814997e-05
CHANTAL,KOBIETA,250,1.1128392267814997e-05
AGATHA,KOBIETA,249,1.1083878698743738e-05
DARIYA,KOBIETA,249,1.1083878698743738e-05
MARÍA,KOBIETA,248,1.1039365129672478e-05
BEATRIZ,KOBIETA,248,1.1039365129672478e-05
ERWINA,KOBIETA,247,1.0994851560601219e-05
NADJA,KOBIETA,247,1.0994851560601219e-05
MARHARITA,KOBIETA,246,1.0950337991529958e-05
HERONIMA,KOBIETA,245,1.0905824422458698e-05
KARLA,KOBIETA,245,1.0905824422458698e-05
EVELYN,KOBIETA,244,1.0861310853387439e-05
PRAKSEDA,KOBIETA,244,1.0861310853387439e-05
VIVIAN,KOBIETA,244,1.0861310853387439e-05
SYNTIA,KOBIETA,244,1.0861310853387439e-05
MARIAMI,KOBIETA,244,1.0861310853387439e-05
DANIELLE,KOBIETA,243,1.0816797284316178e-05
SALMA,KOBIETA,241,1.0727770146173659e-05
KRISTINE,KOBIETA,241,1.0727770146173659e-05
JOLENTA,KOBIETA,240,1.0683256577102398e-05
RENA,KOBIETA,238,1.0594229438959878e-05
ZORYANA,KOBIETA,237,1.0549715869888618e-05
STELA,KOBIETA,237,1.0549715869888618e-05
IRMGARD,KOBIETA,236,1.0505202300817359e-05
ILIANA,KOBIETA,236,1.0505202300817359e-05
KAMELIA,KOBIETA,235,1.0460688731746098e-05
VIRGINIA,KOBIETA,233,1.0371661593603579e-05
IVANA,KOBIETA,233,1.0371661593603579e-05
TEA,KOBIETA,232,1.0327148024532318e-05
VANDA,KOBIETA,232,1.0327148024532318e-05
ROBERTA,KOBIETA,232,1.0327148024532318e-05
MILLA,KOBIETA,232,1.0327148024532318e-05
DOLORES,KOBIETA,232,1.0327148024532318e-05
SUZANNA,KOBIETA,230,1.0238120886389799e-05
ANZHALIKA,KOBIETA,230,1.0238120886389799e-05
DENISE,KOBIETA,229,1.0193607317318538e-05
NORA,KOBIETA,228,1.0149093748247277e-05
ROZALIIA,KOBIETA,228,1.0149093748247277e-05
SCARLETT,KOBIETA,228,1.0149093748247277e-05
PAVLINA,KOBIETA,227,1.0104580179176019e-05
ANNA-MARIA,KOBIETA,227,1.0104580179176019e-05
HILDA,KOBIETA,226,1.0060066610104758e-05
ADEL,KOBIETA,226,1.0060066610104758e-05
LOLA,KOBIETA,226,1.0060066610104758e-05
JENNY,KOBIETA,225,1.0015553041033499e-05
KARALINA,KOBIETA,225,1.0015553041033499e-05
JULIETA,KOBIETA,224,9.971039471962238e-06
YELIZAVIETA,KOBIETA,223,9.926525902890978e-06
KRYSTIANA,KOBIETA,223,9.926525902890978e-06
TATJANA,KOBIETA,223,9.926525902890978e-06
HANIA,KOBIETA,222,9.882012333819719e-06
WŁODZIMIERA,KOBIETA,222,9.882012333819719e-06
VICTORIIA,KOBIETA,221,9.837498764748458e-06
DENISA,KOBIETA,221,9.837498764748458e-06
MIHAELA,KOBIETA,221,9.837498764748458e-06
VANESA,KOBIETA,220,9.792985195677198e-06
AVA,KOBIETA,220,9.792985195677198e-06
AUGUSTA,KOBIETA,220,9.792985195677198e-06
SUZANNE,KOBIETA,220,9.792985195677198e-06
JOSEPHINE,KOBIETA,220,9.792985195677198e-06
AHATA,KOBIETA,220,9.792985195677198e-06
TADEUSZA,KOBIETA,218,9.703958057534678e-06
JAGIENKA,KOBIETA,217,9.659444488463417e-06
EDITH,KOBIETA,216,9.614930919392159e-06
PATRIZIA,KOBIETA,216,9.614930919392159e-06
CECILIA,KOBIETA,216,9.614930919392159e-06
NONA,KOBIETA,216,9.614930919392159e-06
ROMINA,KOBIETA,216,9.614930919392159e-06
ARIA,KOBIETA,214,9.525903781249639e-06
KSAWERA,KOBIETA,214,9.525903781249639e-06
KETEVAN,KOBIETA,214,9.525903781249639e-06
EVGENIYA,KOBIETA,213,9.481390212178378e-06
EVGENIA,KOBIETA,212,9.436876643107118e-06
VIOLA,KOBIETA,212,9.436876643107118e-06
KATE,KOBIETA,211,9.392363074035859e-06
RAQUEL,KOBIETA,211,9.392363074035859e-06
ILANA,KOBIETA,211,9.392363074035859e-06
RUT,KOBIETA,210,9.347849504964598e-06
SIMONE,KOBIETA,209,9.303335935893338e-06
BOGDA,KOBIETA,209,9.303335935893338e-06
VITTORIA,KOBIETA,207,9.214308797750818e-06
HERTA,KOBIETA,206,9.16979522867956e-06
KAYLA,KOBIETA,205,9.125281659608299e-06
RAFAELA,KOBIETA,205,9.125281659608299e-06
CLAIRE,KOBIETA,205,9.125281659608299e-06
ANNETTE,KOBIETA,205,9.125281659608299e-06
KATRINA,KOBIETA,204,9.080768090537038e-06
ALOJZA,KOBIETA,204,9.080768090537038e-06
LILIAN,KOBIETA,204,9.080768090537038e-06
GUSTAWA,KOBIETA,204,9.080768090537038e-06
LIKA,KOBIETA,203,9.036254521465779e-06
YEVHENIYA,KOBIETA,203,9.036254521465779e-06
EMILI,KOBIETA,202,8.991740952394518e-06
ANTANINA,KOBIETA,202,8.991740952394518e-06
ZUZANA,KOBIETA,202,8.991740952394518e-06
IZYDORA,KOBIETA,202,8.991740952394518e-06
TAMARI,KOBIETA,200,8.902713814251999e-06
BOHDANNA,KOBIETA,199,8.858200245180738e-06
JULIETTE,KOBIETA,199,8.858200245180738e-06
KORYNA,KOBIETA,198,8.813686676109478e-06
FELICYTA,KOBIETA,198,8.813686676109478e-06
CHANEL,KOBIETA,198,8.813686676109478e-06
LUCIE,KOBIETA,197,8.769173107038219e-06
ZBIGNIEWA,KOBIETA,197,8.769173107038219e-06
YUVAL,KOBIETA,196,8.724659537966958e-06
DIONIZA,KOBIETA,196,8.724659537966958e-06
DORA,KOBIETA,196,8.724659537966958e-06
DINARA,KOBIETA,195,8.6801459688957e-06
OLESEA,KOBIETA,195,8.6801459688957e-06
YELENA,KOBIETA,194,8.635632399824439e-06
LOUISE,KOBIETA,193,8.591118830753178e-06
REBECA,KOBIETA,193,8.591118830753178e-06
MIYA,KOBIETA,193,8.591118830753178e-06
VIORICA,KOBIETA,193,8.591118830753178e-06
JUDITH,KOBIETA,192,8.546605261681919e-06
LALI,KOBIETA,191,8.502091692610658e-06
LELA,KOBIETA,191,8.502091692610658e-06
NADIEŻDA,KOBIETA,191,8.502091692610658e-06
MANANA,KOBIETA,191,8.502091692610658e-06
KATHRIN,KOBIETA,191,8.502091692610658e-06
STEFANIYA,KOBIETA,191,8.502091692610658e-06
KASJANA,KOBIETA,190,8.457578123539398e-06
LIDA,KOBIETA,190,8.457578123539398e-06
DASHA,KOBIETA,190,8.457578123539398e-06
KELLY,KOBIETA,190,8.457578123539398e-06
ALISIIA,KOBIETA,190,8.457578123539398e-06
KAMILIA,KOBIETA,189,8.413064554468139e-06
MARGOTA,KOBIETA,189,8.413064554468139e-06
YASMINE,KOBIETA,189,8.413064554468139e-06
WALBURGA,KOBIETA,189,8.413064554468139e-06
IMAN,KOBIETA,188,8.368550985396878e-06
EKATERINE,KOBIETA,188,8.368550985396878e-06
DĄBRÓWKA,KOBIETA,187,8.324037416325618e-06
KAIA,KOBIETA,186,8.279523847254359e-06
XENIA,KOBIETA,186,8.279523847254359e-06
INEZA,KOBIETA,185,8.235010278183098e-06
AMBER,KOBIETA,185,8.235010278183098e-06
LUSINE,KOBIETA,185,8.235010278183098e-06
KASIA,KOBIETA,184,8.19049670911184e-06
PALOMA,KOBIETA,184,8.19049670911184e-06
ANNIKA,KOBIETA,184,8.19049670911184e-06
FAINA,KOBIETA,183,8.145983140040579e-06
RODICA,KOBIETA,183,8.145983140040579e-06
NANCY,KOBIETA,182,8.101469570969318e-06
CINDY,KOBIETA,182,8.101469570969318e-06
KYRA,KOBIETA,181,8.056956001898059e-06
BETTINA,KOBIETA,181,8.056956001898059e-06
DAMIANA,KOBIETA,181,8.056956001898059e-06
KEREN,KOBIETA,181,8.056956001898059e-06
ZINA,KOBIETA,181,8.056956001898059e-06
LÉA,KOBIETA,180,8.012442432826799e-06
ANFISA,KOBIETA,179,7.967928863755538e-06
WINCENTA,KOBIETA,179,7.967928863755538e-06
LUBOMIŁA,KOBIETA,178,7.923415294684279e-06
LETICIA,KOBIETA,178,7.923415294684279e-06
NARINE,KOBIETA,178,7.923415294684279e-06
ASHLEY,KOBIETA,178,7.923415294684279e-06
MARGARETE,KOBIETA,178,7.923415294684279e-06
AURIKA,KOBIETA,177,7.878901725613018e-06
VIKA,KOBIETA,177,7.878901725613018e-06
FRIDA,KOBIETA,176,7.83438815654176e-06
SAFIYA,KOBIETA,176,7.83438815654176e-06
MIJA,KOBIETA,176,7.83438815654176e-06
BEATRICE,KOBIETA,176,7.83438815654176e-06
HEIDI,KOBIETA,176,7.83438815654176e-06
LUCJANA,KOBIETA,175,7.789874587470499e-06
SABINE,KOBIETA,175,7.789874587470499e-06
